name,url,country,revision_id,quality_score
Porfirio Andrés Bautista García,https://en.wikipedia.org/wiki/Porfirio_Andrés_Bautista_García,Dominican Republic,1246218772,C
Emilio Prud'Homme,https://en.wikipedia.org/wiki/Emilio_Prud'Homme,Dominican Republic,1211467310,C
Ramón Antonio Ramírez,https://en.wikipedia.org/wiki/Ramón_Antonio_Ramírez,Dominican Republic,1223123873,Start
Roberto Salcedo Sr.,https://en.wikipedia.org/wiki/Roberto_Salcedo_Sr.,Dominican Republic,993659584,Stub
Juan Sánchez Ramírez,https://en.wikipedia.org/wiki/Juan_Sánchez_Ramírez,Dominican Republic,1247189451,B
Francisco del Rosario Sánchez,https://en.wikipedia.org/wiki/Francisco_del_Rosario_Sánchez,Dominican Republic,1246219145,FA
Julián Serulle,https://en.wikipedia.org/wiki/Julián_Serulle,Dominican Republic,1225691930,Start
Josefina Stubbs,https://en.wikipedia.org/wiki/Josefina_Stubbs,Dominican Republic,1088363736,Start
Tomás Pimentel,https://en.wikipedia.org/wiki/Tomás_Pimentel,Dominican Republic,,
Jack Veneno,https://en.wikipedia.org/wiki/Jack_Veneno,Dominican Republic,1246218392,C
Geovanny Vicente,https://en.wikipedia.org/wiki/Geovanny_Vicente,Dominican Republic,1242935342,C
Abelardo Vicioso,https://en.wikipedia.org/wiki/Abelardo_Vicioso,Dominican Republic,1217485696,C
Elías Wessin y Wessin,https://en.wikipedia.org/wiki/Elías_Wessin_y_Wessin,Dominican Republic,1247954393,Start
Jorge Radhamés Zorrilla Ozuna,https://en.wikipedia.org/wiki/Jorge_Radhamés_Zorrilla_Ozuna,Dominican Republic,1196364434,C
Aliança de Araújo,https://en.wikipedia.org/wiki/Aliança_de_Araújo,Timor Leste,1200126483,Start
Manuel Carrascalão,https://en.wikipedia.org/wiki/Manuel_Carrascalão,Timor Leste,1209003568,Start
Brigida Antónia Correia,https://en.wikipedia.org/wiki/Brigida_Antónia_Correia,Timor Leste,1215933839,Start
Isabel da Costa Ferreira,https://en.wikipedia.org/wiki/Isabel_da_Costa_Ferreira,Timor Leste,1246452294,C
Albina Marçal Freitas,https://en.wikipedia.org/wiki/Albina_Marçal_Freitas,Timor Leste,1112274488,Start
Ángela Freitas,https://en.wikipedia.org/wiki/Ángela_Freitas,Timor Leste,1146093179,Start
Justino Mota,https://en.wikipedia.org/wiki/Justino_Mota,Timor Leste,1244598725,Start
Olinda Morais,https://en.wikipedia.org/wiki/Olinda_Morais,Timor Leste,1009671491,Start
Manuel Magalhaes de Oliveira,https://en.wikipedia.org/wiki/Manuel_Magalhaes_de_Oliveira,Timor Leste,1195585917,Stub
Alfredo Pires,https://en.wikipedia.org/wiki/Alfredo_Pires,Timor Leste,1242893918,Start
Nino Konis Santana,https://en.wikipedia.org/wiki/Nino_Konis_Santana,Timor Leste,1226226208,Stub
José Abílio Osório Soares,https://en.wikipedia.org/wiki/José_Abílio_Osório_Soares,Timor Leste,1244452248,Start
João da Costa Tavares,https://en.wikipedia.org/wiki/João_da_Costa_Tavares,Timor Leste,1171957107,C
Mário Viegas Carrascalão,https://en.wikipedia.org/wiki/Mário_Viegas_Carrascalão,Timor Leste,1245418200,B
Maria Terezinha Viegas,https://en.wikipedia.org/wiki/Maria_Terezinha_Viegas,Timor Leste,1235479870,Start
Luzmila Abad,https://en.wikipedia.org/wiki/Luzmila_Abad,Ecuador,1244503818,Start
Julio Martinez Acosta,https://en.wikipedia.org/wiki/Julio_Martinez_Acosta,Ecuador,1197437642,Stub
Carlos Arizaga Toral,https://en.wikipedia.org/wiki/Carlos_Arizaga_Toral,Ecuador,1209006227,Stub
Aurora Estrada y Ayala,https://en.wikipedia.org/wiki/Aurora_Estrada_y_Ayala,Ecuador,1216930716,Start
Fernando Balda,https://en.wikipedia.org/wiki/Fernando_Balda,Ecuador,1228185867,Start
María Sol Corral,https://en.wikipedia.org/wiki/María_Sol_Corral,Ecuador,1244050054,Start
Jaime Durán Barba,https://en.wikipedia.org/wiki/Jaime_Durán_Barba,Ecuador,1247684886,C
Xavier Enderica,https://en.wikipedia.org/wiki/Xavier_Enderica,Ecuador,1231714844,Start
Isabel Enriquez,https://en.wikipedia.org/wiki/Isabel_Enriquez,Ecuador,1244754119,Start
Ibeth Estupiñán,https://en.wikipedia.org/wiki/Ibeth_Estupiñán,Ecuador,1197438913,Start
Guillermo Franco (Ecuadorian general),https://en.wikipedia.org/wiki/Guillermo_Franco_(Ecuadorian_general),Ecuador,1217991983,Start
Galo Lara,https://en.wikipedia.org/wiki/Galo_Lara,Ecuador,1227282963,Start
Andrea González Náder,https://en.wikipedia.org/wiki/Andrea_González_Náder,Ecuador,1237644052,Start
Pablo Guerrero Martinez,https://en.wikipedia.org/wiki/Pablo_Guerrero_Martinez,Ecuador,1197438720,Start
Agustín Intriago,https://en.wikipedia.org/wiki/Agustín_Intriago,Ecuador,1246861962,C
Jaminton Intriago,https://en.wikipedia.org/wiki/Jaminton_Intriago,Ecuador,1248108232,Start
Roberto Izurieta,https://en.wikipedia.org/wiki/Roberto_Izurieta,Ecuador,1247633454,C
Marcel Jacobo Laniado de Wind,https://en.wikipedia.org/wiki/Marcel_Jacobo_Laniado_de_Wind,Ecuador,1244463510,C
Luis A. Martínez,https://en.wikipedia.org/wiki/Luis_A._Martínez,Ecuador,1230753198,Start
Pedro Moncayo,https://en.wikipedia.org/wiki/Pedro_Moncayo,Ecuador,1220668792,Stub
Mayra Montaño,https://en.wikipedia.org/wiki/Mayra_Montaño,Ecuador,1231714830,Start
Fabrizio Moreira,https://en.wikipedia.org/wiki/Fabrizio_Moreira,Ecuador,1216179522,C
Diego Morejón,https://en.wikipedia.org/wiki/Diego_Morejón,Ecuador,1203541349,Stub
Catalina Ontaneda,https://en.wikipedia.org/wiki/Catalina_Ontaneda,Ecuador,1235477428,Start
Johanna Ortiz,https://en.wikipedia.org/wiki/Johanna_Ortiz,Ecuador,1197439260,Start
Mónica Palencia,https://en.wikipedia.org/wiki/Mónica_Palencia,Ecuador,1246133526,Start
Ismael Pérez Pazmiño,https://en.wikipedia.org/wiki/Ismael_Pérez_Pazmiño,Ecuador,1246458509,Stub
Filoteo Samaniego,https://en.wikipedia.org/wiki/Filoteo_Samaniego,Ecuador,1228185877,Start
Gabriela Sommerfeld,https://en.wikipedia.org/wiki/Gabriela_Sommerfeld,Ecuador,1225405935,Start
Arianna Tanca,https://en.wikipedia.org/wiki/Arianna_Tanca,Ecuador,1225861640,Start
Alfredo Vera Vera,https://en.wikipedia.org/wiki/Alfredo_Vera_Vera,Ecuador,1225834159,Stub
Paola Vintimilla,https://en.wikipedia.org/wiki/Paola_Vintimilla,Ecuador,1215715521,Start
Mariana Yumbay,https://en.wikipedia.org/wiki/Mariana_Yumbay,Ecuador,1244174358,Start
Ahmad Pasha al-Munkali,https://en.wikipedia.org/wiki/Ahmad_Pasha_al-Munkali,Egypt,1216528648,Start
Ahmed Issa (Egyptian politician),https://en.wikipedia.org/wiki/Ahmed_Issa_(Egyptian_politician),Egypt,1212669631,Start
Hamdi al-Sayyid,https://en.wikipedia.org/wiki/Hamdi_al-Sayyid,Egypt,1214462628,Stub
Mohsen Badawi,https://en.wikipedia.org/wiki/Mohsen_Badawi,Egypt,1226333719,Start
Abdelfattah al-Banna,https://en.wikipedia.org/wiki/Abdelfattah_al-Banna,Egypt,1221423218,Stub
Joseph Cattaui,https://en.wikipedia.org/wiki/Joseph_Cattaui,Egypt,1250093996,C
Khaled Dawoud,https://en.wikipedia.org/wiki/Khaled_Dawoud,Egypt,1238466466,Start
Nabil Dibis,https://en.wikipedia.org/wiki/Nabil_Dibis,Egypt,1169476396,Stub
Ahmed Emad El-Din Radi,https://en.wikipedia.org/wiki/Ahmed_Emad_El-Din_Radi,Egypt,1190632866,Stub
Sameh Seif El-Yazal,https://en.wikipedia.org/wiki/Sameh_Seif_El-Yazal,Egypt,1179919329,Start
Ibrahim El-Gohary,https://en.wikipedia.org/wiki/Ibrahim_El-Gohary,Egypt,1221932048,Start
Mamdouh Habib,https://en.wikipedia.org/wiki/Mamdouh_Habib,Egypt,1245969900,B
Rafik Habib,https://en.wikipedia.org/wiki/Rafik_Habib,Egypt,1112390859,Start
Hisham Amna,https://en.wikipedia.org/wiki/Hisham_Amna,Egypt,1161616362,Stub
Mohamed Ismail,https://en.wikipedia.org/wiki/Mohamed_Ismail,Egypt,1214429734,Stub
Khaled Aly el-Bakly,https://en.wikipedia.org/wiki/Khaled_Aly_el-Bakly,Egypt,1221811539,Stub
Mostafa Madbouly,https://en.wikipedia.org/wiki/Mostafa_Madbouly,Egypt,1248662813,GA
Mahmoud Ahmad Ibiary,https://en.wikipedia.org/wiki/Mahmoud_Ahmad_Ibiary,Egypt,1183781331,Start
Mahmoud Esmat,https://en.wikipedia.org/wiki/Mahmoud_Esmat,Egypt,1164899761,Stub
Mona Makram-Ebeid,https://en.wikipedia.org/wiki/Mona_Makram-Ebeid,Egypt,1184351418,Start
Gawdat al-Malt,https://en.wikipedia.org/wiki/Gawdat_al-Malt,Egypt,1197821084,Start
Ahmad Mazlum,https://en.wikipedia.org/wiki/Ahmad_Mazlum,Egypt,1204273685,Start
George Messiha,https://en.wikipedia.org/wiki/George_Messiha,Egypt,1065964569,Stub
Mohamed Maait,https://en.wikipedia.org/wiki/Mohamed_Maait,Egypt,1232708705,Start
Mostafa Alnagar,https://en.wikipedia.org/wiki/Mostafa_Alnagar,Egypt,1232632742,C
Omar Marwan,https://en.wikipedia.org/wiki/Omar_Marwan,Egypt,1232585318,Start
Qatawi family,https://en.wikipedia.org/wiki/Qatawi_family,Egypt,1231696068,C
Diaa Rashwan,https://en.wikipedia.org/wiki/Diaa_Rashwan,Egypt,1236697683,Start
Talaat Sadat,https://en.wikipedia.org/wiki/Talaat_Sadat,Egypt,1203826601,Start
Soares family,https://en.wikipedia.org/wiki/Soares_family,Egypt,1249966412,C
Soha Gendi,https://en.wikipedia.org/wiki/Soha_Gendi,Egypt,1221811571,Stub
Youssef Zulficar Pasha,https://en.wikipedia.org/wiki/Youssef_Zulficar_Pasha,Egypt,1241283836,C
Abdullah Omran Taryam,https://en.wikipedia.org/wiki/Abdullah_Omran_Taryam,United Arab Emirates,1198632236,Start
Ahmed bin Mohammed Al Maktoum,https://en.wikipedia.org/wiki/Ahmed_bin_Mohammed_Al_Maktoum,United Arab Emirates,1233798238,Start
Mohamed bin Hadi Al Hussaini,https://en.wikipedia.org/wiki/Mohamed_bin_Hadi_Al_Hussaini,United Arab Emirates,1244074611,C
Hassan al Diqqi,https://en.wikipedia.org/wiki/Hassan_al_Diqqi,United Arab Emirates,1197455262,C
Ahmed bin Rashid Al Maktoum,https://en.wikipedia.org/wiki/Ahmed_bin_Rashid_Al_Maktoum,United Arab Emirates,1233797941,Start
Ahmed bin Saeed Al Maktoum,https://en.wikipedia.org/wiki/Ahmed_bin_Saeed_Al_Maktoum,United Arab Emirates,1248018288,C
Mohammed bin Khalifa Al Maktoum,https://en.wikipedia.org/wiki/Mohammed_bin_Khalifa_Al_Maktoum,United Arab Emirates,1174785297,Stub
Saeed bin Maktoum bin Hasher Al Maktoum,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum,United Arab Emirates,1235793193,GA
Hawaa Al Mansoori,https://en.wikipedia.org/wiki/Hawaa_Al_Mansoori,United Arab Emirates,1234875531,GA
Mohammed bin Saud Al Qasimi,https://en.wikipedia.org/wiki/Mohammed_bin_Saud_Al_Qasimi,United Arab Emirates,1222566472,Start
Hamed bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Hamed_bin_Zayed_Al_Nahyan,United Arab Emirates,1244999389,C
Khaled bin Mohamed Al Nahyan,https://en.wikipedia.org/wiki/Khaled_bin_Mohamed_Al_Nahyan,United Arab Emirates,1249535350,C
Mohammed bin Khalifa bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Mohammed_bin_Khalifa_bin_Zayed_Al_Nahyan,United Arab Emirates,1177986904,Stub
Mohamed bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Mohamed_bin_Zayed_Al_Nahyan,United Arab Emirates,1250912775,B
Saeed bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Saeed_bin_Zayed_Al_Nahyan,United Arab Emirates,1177986909,Start
Saqr bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Saqr_bin_Zayed_Al_Nahyan,United Arab Emirates,1199874821,Stub
Shakhbut bin Sultan Al Nahyan,https://en.wikipedia.org/wiki/Shakhbut_bin_Sultan_Al_Nahyan,United Arab Emirates,1244331023,Start
Mohammed Hussein Al Shaali,https://en.wikipedia.org/wiki/Mohammed_Hussein_Al_Shaali,United Arab Emirates,1224261260,Stub
Abdulaziz Nasser Al Shamsi,https://en.wikipedia.org/wiki/Abdulaziz_Nasser_Al_Shamsi,United Arab Emirates,1249127813,Start
Ahmad Al Tayer,https://en.wikipedia.org/wiki/Ahmad_Al_Tayer,United Arab Emirates,1177332322,Stub
Vice President of the United Arab Emirates,https://en.wikipedia.org/wiki/Vice_President_of_the_United_Arab_Emirates,United Arab Emirates,1248662237,Start
Felipe Hinestrosa Ikaka,https://en.wikipedia.org/wiki/Felipe_Hinestrosa_Ikaka,Equatorial Guinea,1243089428,Stub
Manuel Osa Nsue Nsua,https://en.wikipedia.org/wiki/Manuel_Osa_Nsue_Nsua,Equatorial Guinea,1250804629,C
Ahmed Mohammed Nasser,https://en.wikipedia.org/wiki/Ahmed_Mohammed_Nasser,Eritrea,1250125770,Start
Ambaye Wolde Mariam,https://en.wikipedia.org/wiki/Ambaye_Wolde_Mariam,Eritrea,1210750106,C
Girma Asmerom,https://en.wikipedia.org/wiki/Girma_Asmerom,Eritrea,1245112869,Start
Tedla Bairu,https://en.wikipedia.org/wiki/Tedla_Bairu,Eritrea,1192857899,Stub
Hamid Ferej,https://en.wikipedia.org/wiki/Hamid_Ferej,Eritrea,1191770131,Stub
Berhane Habtemariam,https://en.wikipedia.org/wiki/Berhane_Habtemariam,Eritrea,1222041277,Stub
Habtezion Hadgu,https://en.wikipedia.org/wiki/Habtezion_Hadgu,Eritrea,1250526937,Start
Ibrahim Harun,https://en.wikipedia.org/wiki/Ibrahim_Harun,Eritrea,1131754356,Stub
Abraha Kassa,https://en.wikipedia.org/wiki/Abraha_Kassa,Eritrea,1234388675,Stub
Abdulkadir Kebire,https://en.wikipedia.org/wiki/Abdulkadir_Kebire,Eritrea,1239319423,C
Abraham Kidane,https://en.wikipedia.org/wiki/Abraham_Kidane,Eritrea,1145201600,Stub
Mohammed Saeed Nawed,https://en.wikipedia.org/wiki/Mohammed_Saeed_Nawed,Eritrea,1238224339,Stub
Ibrahim Omer,https://en.wikipedia.org/wiki/Ibrahim_Omer,Eritrea,1225914040,C
Ali Radai,https://en.wikipedia.org/wiki/Ali_Radai,Eritrea,1135756082,Stub
Romodan Mohammed Nur,https://en.wikipedia.org/wiki/Romodan_Mohammed_Nur,Eritrea,1238345049,Start
Lehte Hainsalu,https://en.wikipedia.org/wiki/Lehte_Hainsalu,Estonia,1241897171,Start
Carl Robert Jakobson,https://en.wikipedia.org/wiki/Carl_Robert_Jakobson,Estonia,1239944302,Start
August Janson,https://en.wikipedia.org/wiki/August_Janson,Estonia,1242168347,Stub
Elmar Järvesoo,https://en.wikipedia.org/wiki/Elmar_Järvesoo,Estonia,1241971618,Start
Harald Laksberg,https://en.wikipedia.org/wiki/Harald_Laksberg,Estonia,1241969141,Stub
Jüri Liim,https://en.wikipedia.org/wiki/Jüri_Liim,Estonia,1242177191,Stub
Andi Meister,https://en.wikipedia.org/wiki/Andi_Meister,Estonia,1219566686,Stub
Friedrich Niggol,https://en.wikipedia.org/wiki/Friedrich_Niggol,Estonia,1250774229,Start
Andrei Prii,https://en.wikipedia.org/wiki/Andrei_Prii,Estonia,1241968483,Stub
Theodor Rõuk,https://en.wikipedia.org/wiki/Theodor_Rõuk,Estonia,1242178040,Stub
Toomas Sildmäe,https://en.wikipedia.org/wiki/Toomas_Sildmäe,Estonia,1183340383,Start
Heino Sisask,https://en.wikipedia.org/wiki/Heino_Sisask,Estonia,1241969242,Stub
Ants Tamme,https://en.wikipedia.org/wiki/Ants_Tamme,Estonia,1241849026,Stub
Kirill Teiter,https://en.wikipedia.org/wiki/Kirill_Teiter,Estonia,1199847042,Stub
Georg Trašanov,https://en.wikipedia.org/wiki/Georg_Trašanov,Estonia,1248969934,Stub
Atnafu Abate,https://en.wikipedia.org/wiki/Atnafu_Abate,Ethiopia,1214761583,C
Abdirahman Eid Daahir,https://en.wikipedia.org/wiki/Abdirahman_Eid_Daahir,Ethiopia,1233387219,Start
Mohamed Abdulghani,https://en.wikipedia.org/wiki/Mohamed_Abdulghani,Ethiopia,1131726162,Stub
Abraham Tekeste,https://en.wikipedia.org/wiki/Abraham_Tekeste,Ethiopia,1224366851,Start
Agegnehu Teshager,https://en.wikipedia.org/wiki/Agegnehu_Teshager,Ethiopia,1242182622,Start
Almayahu Haile,https://en.wikipedia.org/wiki/Almayahu_Haile,Ethiopia,1162392075,Start
Getachew Assefa,https://en.wikipedia.org/wiki/Getachew_Assefa,Ethiopia,1238974408,Start
Habtamu Ayalew Teshome,https://en.wikipedia.org/wiki/Habtamu_Ayalew_Teshome,Ethiopia,1246420960,GA
Lake Ayalew,https://en.wikipedia.org/wiki/Lake_Ayalew,Ethiopia,1219878989,Stub
Saharla Abdulahi Bahdon,https://en.wikipedia.org/wiki/Saharla_Abdulahi_Bahdon,Ethiopia,1204248404,Stub
Juneidi Basha,https://en.wikipedia.org/wiki/Juneidi_Basha,Ethiopia,1234533615,Start
Binalf Andualem,https://en.wikipedia.org/wiki/Binalf_Andualem,Ethiopia,1240260904,Stub
Mekdes Daba,https://en.wikipedia.org/wiki/Mekdes_Daba,Ethiopia,1212557754,Stub
Darge Sahle Selassie,https://en.wikipedia.org/wiki/Darge_Sahle_Selassie,Ethiopia,1242232622,C
Asrat Desta,https://en.wikipedia.org/wiki/Asrat_Desta,Ethiopia,1193968561,Start
Ergoge Tesfaye,https://en.wikipedia.org/wiki/Ergoge_Tesfaye,Ethiopia,1237243972,Start
Fitsum Assefa,https://en.wikipedia.org/wiki/Fitsum_Assefa,Ethiopia,1240230949,Stub
Demelash Gebremichael,https://en.wikipedia.org/wiki/Demelash_Gebremichael,Ethiopia,1219872816,Start
Alimirah Hanfare,https://en.wikipedia.org/wiki/Alimirah_Hanfare,Ethiopia,1250176148,GA
Ibrahim Harun,https://en.wikipedia.org/wiki/Ibrahim_Harun,Ethiopia,1131754356,Stub
Mawlid Hayir,https://en.wikipedia.org/wiki/Mawlid_Hayir,Ethiopia,1079991048,Stub
Adem Ibrahim,https://en.wikipedia.org/wiki/Adem_Ibrahim,Ethiopia,1015964623,Stub
Kemal Hashi Mohamoud,https://en.wikipedia.org/wiki/Kemal_Hashi_Mohamoud,Ethiopia,1197960601,Start
Kitaw Ejigu,https://en.wikipedia.org/wiki/Kitaw_Ejigu,Ethiopia,1246978732,C
Lencho Letta,https://en.wikipedia.org/wiki/Lencho_Letta,Ethiopia,1234533713,Start
Getahun Mekuria,https://en.wikipedia.org/wiki/Getahun_Mekuria,Ethiopia,1209709210,Start
Melatework Hailu,https://en.wikipedia.org/wiki/Melatework_Hailu,Ethiopia,1206836042,Stub
Mogus Wolde Mikael,https://en.wikipedia.org/wiki/Mogus_Wolde_Mikael,Ethiopia,1193968324,Start
Adem Mohammed,https://en.wikipedia.org/wiki/Adem_Mohammed,Ethiopia,1225860802,Stub
Jawar Mohammed,https://en.wikipedia.org/wiki/Jawar_Mohammed,Ethiopia,1234533731,C
Belete Molla,https://en.wikipedia.org/wiki/Belete_Molla,Ethiopia,1199380443,Start
Mulu Solomon,https://en.wikipedia.org/wiki/Mulu_Solomon,Ethiopia,1188668236,Stub
Su'ad Ahmed Farah,https://en.wikipedia.org/wiki/Su'ad_Ahmed_Farah,Ethiopia,1145175185,Stub
Tadesse Birru,https://en.wikipedia.org/wiki/Tadesse_Birru,Ethiopia,1247092369,C
Frehiwot Tamiru,https://en.wikipedia.org/wiki/Frehiwot_Tamiru,Ethiopia,1246156753,Start
Taye Atskeselassie,https://en.wikipedia.org/wiki/Taye_Atskeselassie,Ethiopia,1250104755,Stub
Habtamu Tegegne,https://en.wikipedia.org/wiki/Habtamu_Tegegne,Ethiopia,1209709278,Stub
Tekle Wolde Hawaryat,https://en.wikipedia.org/wiki/Tekle_Wolde_Hawaryat,Ethiopia,1243325381,Start
Teklewold Atnafu,https://en.wikipedia.org/wiki/Teklewold_Atnafu,Ethiopia,1244410095,Start
Temesgen Tiruneh,https://en.wikipedia.org/wiki/Temesgen_Tiruneh,Ethiopia,1236566558,Start
Tsegaye Mamo,https://en.wikipedia.org/wiki/Tsegaye_Mamo,Ethiopia,1207573326,Stub
Andargachew Tsege,https://en.wikipedia.org/wiki/Andargachew_Tsege,Ethiopia,1192804898,C
Yilkal Kefale,https://en.wikipedia.org/wiki/Yilkal_Kefale,Ethiopia,1238897608,Stub
Sophia Yilma,https://en.wikipedia.org/wiki/Sophia_Yilma,Ethiopia,1240741842,C
Erik Berg (politician),https://en.wikipedia.org/wiki/Erik_Berg_(politician),Finland,1175482820,Stub
Arthur Brofeldt,https://en.wikipedia.org/wiki/Arthur_Brofeldt,Finland,1172784623,Stub
Anders Chydenius,https://en.wikipedia.org/wiki/Anders_Chydenius,Finland,1237345246,C
Selim Ekbom,https://en.wikipedia.org/wiki/Selim_Ekbom,Finland,1238920235,Stub
Simon Ekpa,https://en.wikipedia.org/wiki/Simon_Ekpa,Finland,1249750092,GA
Erik Fleming (councilor),https://en.wikipedia.org/wiki/Erik_Fleming_(councilor),Finland,1171255115,Stub
Klaus Fleming,https://en.wikipedia.org/wiki/Klaus_Fleming,Finland,1242155197,Start
Timo Furuholm,https://en.wikipedia.org/wiki/Timo_Furuholm,Finland,1244928673,C
Jakob Gadolin,https://en.wikipedia.org/wiki/Jakob_Gadolin,Finland,1194343032,Start
Mikhail Fyodorovich Ganskau,https://en.wikipedia.org/wiki/Mikhail_Fyodorovich_Ganskau,Finland,1159662514,Stub
Carl Axel Gottlund,https://en.wikipedia.org/wiki/Carl_Axel_Gottlund,Finland,1241745255,C
Lars Gabriel von Haartman,https://en.wikipedia.org/wiki/Lars_Gabriel_von_Haartman,Finland,1227056319,Start
Ilkka Hakalehto,https://en.wikipedia.org/wiki/Ilkka_Hakalehto,Finland,1106130121,Stub
Shawn Huff,https://en.wikipedia.org/wiki/Shawn_Huff,Finland,1248783720,C
Max Jakobson,https://en.wikipedia.org/wiki/Max_Jakobson,Finland,1164505452,Start
Fritz Arthur Jusélius,https://en.wikipedia.org/wiki/Fritz_Arthur_Jusélius,Finland,1176811934,Stub
Aleksander von Kothen,https://en.wikipedia.org/wiki/Aleksander_von_Kothen,Finland,1221166897,Stub
Paul Kraatz,https://en.wikipedia.org/wiki/Paul_Kraatz,Finland,1244843931,Stub
Antti Kuosmanen,https://en.wikipedia.org/wiki/Antti_Kuosmanen,Finland,1245068759,Stub
Carl Fabian Langenskiöld,https://en.wikipedia.org/wiki/Carl_Fabian_Langenskiöld,Finland,1246601762,Stub
Reino Ragnar Lehto,https://en.wikipedia.org/wiki/Reino_Ragnar_Lehto,Finland,1246163886,Stub
Keijo Liinamaa,https://en.wikipedia.org/wiki/Keijo_Liinamaa,Finland,1224595301,Start
Olavi Mäenpää,https://en.wikipedia.org/wiki/Olavi_Mäenpää,Finland,1238920237,Start
Nils Mustelin,https://en.wikipedia.org/wiki/Nils_Mustelin,Finland,1234849765,Start
Johan Mauritz Nordenstam,https://en.wikipedia.org/wiki/Johan_Mauritz_Nordenstam,Finland,1177200759,C
Jaakko Numminen,https://en.wikipedia.org/wiki/Jaakko_Numminen,Finland,1223402940,Stub
Kirsi Piha,https://en.wikipedia.org/wiki/Kirsi_Piha,Finland,1011166320,Stub
Toivo Topias Pohjala,https://en.wikipedia.org/wiki/Toivo_Topias_Pohjala,Finland,1166608674,Stub
Karl August Ramsay,https://en.wikipedia.org/wiki/Karl_August_Ramsay,Finland,1230788776,Stub
Elisabeth Rehn,https://en.wikipedia.org/wiki/Elisabeth_Rehn,Finland,1223402708,C
Matti Saarinen,https://en.wikipedia.org/wiki/Matti_Saarinen,Finland,1169424743,Stub
Georg Magnus Sprengtporten,https://en.wikipedia.org/wiki/Georg_Magnus_Sprengtporten,Finland,1249237629,GA
Jacob Magnus Sprengtporten,https://en.wikipedia.org/wiki/Jacob_Magnus_Sprengtporten,Finland,1235736355,C
Aleksander Strandman,https://en.wikipedia.org/wiki/Aleksander_Strandman,Finland,1175875161,Stub
Christoffer Taxell,https://en.wikipedia.org/wiki/Christoffer_Taxell,Finland,1223403006,Start
Heikki Heikinpoika Vaanila,https://en.wikipedia.org/wiki/Heikki_Heikinpoika_Vaanila,Finland,1229154312,Stub
Jaana Vasama,https://en.wikipedia.org/wiki/Jaana_Vasama,Finland,1242177029,Stub
Miranda Vuolasranta,https://en.wikipedia.org/wiki/Miranda_Vuolasranta,Finland,1147171503,Start
Nils Westermarck,https://en.wikipedia.org/wiki/Nils_Westermarck,Finland,1222041570,Start
Anders Wirenius,https://en.wikipedia.org/wiki/Anders_Wirenius,Finland,1208137842,Stub
Konni Zilliacus (senior),https://en.wikipedia.org/wiki/Konni_Zilliacus_(senior),Finland,1244155264,Start
Pierre Baudis,https://en.wikipedia.org/wiki/Pierre_Baudis,France,1242210360,Start
Jean-François Bazin,https://en.wikipedia.org/wiki/Jean-François_Bazin,France,1249283885,Start
Soheib Bencheikh,https://en.wikipedia.org/wiki/Soheib_Bencheikh,France,1247574563,Start
Georges Berthoin,https://en.wikipedia.org/wiki/Georges_Berthoin,France,1242210523,Stub
Albert Bourderon,https://en.wikipedia.org/wiki/Albert_Bourderon,France,1242210573,C
Bureau de La Rivière,https://en.wikipedia.org/wiki/Bureau_de_La_Rivière,France,1186806947,Start
Étienne-Laurent-Pierre Burnel,https://en.wikipedia.org/wiki/Étienne-Laurent-Pierre_Burnel,France,1242210968,Start
Jean Capelle (politician),https://en.wikipedia.org/wiki/Jean_Capelle_(politician),France,1242211055,Stub
Ignace Caseneuve,https://en.wikipedia.org/wiki/Ignace_Caseneuve,France,1242211094,Start
Charles Cassal,https://en.wikipedia.org/wiki/Charles_Cassal,France,1242211126,Stub
Eddy Casterman,https://en.wikipedia.org/wiki/Eddy_Casterman,France,1242211173,Start
Jacques la Caze,https://en.wikipedia.org/wiki/Jacques_la_Caze,France,1156612646,Stub
Jean Charbonnel,https://en.wikipedia.org/wiki/Jean_Charbonnel,France,1242211337,Stub
Jean Auguste de Chastenet de Puységur,https://en.wikipedia.org/wiki/Jean_Auguste_de_Chastenet_de_Puységur,France,1242211402,Stub
Pierre-Jean-Baptiste Chaussard,https://en.wikipedia.org/wiki/Pierre-Jean-Baptiste_Chaussard,France,1226291178,Start
Henri Philippe de Chauvelin,https://en.wikipedia.org/wiki/Henri_Philippe_de_Chauvelin,France,1242211499,Stub
Denis Clavel,https://en.wikipedia.org/wiki/Denis_Clavel,France,1242211544,Start
Bruno Clavet,https://en.wikipedia.org/wiki/Bruno_Clavet,France,1244708767,Stub
Maurice Colrat,https://en.wikipedia.org/wiki/Maurice_Colrat,France,1143025717,Stub
Jean Cotereau,https://en.wikipedia.org/wiki/Jean_Cotereau,France,1204915513,Start
Paul Cotte,https://en.wikipedia.org/wiki/Paul_Cotte,France,1185924083,Stub
Michel Craplet,https://en.wikipedia.org/wiki/Michel_Craplet,France,1087935075,Stub
Jacques Antoine Creuzé-Latouche,https://en.wikipedia.org/wiki/Jacques_Antoine_Creuzé-Latouche,France,1208378471,C
